date,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,AQI
2024-11-12,67.895,76.521,35.546,23.917,1.132,34.338,13.079,31.826,5.699,64.013
2024-11-13,47.482,87.812,43.430,23.541,1.241,33.183,16.717,66.389,6.694,58.771
2024-11-14,48.071,88.920,46.164,23.878,1.068,33.860,17.668,49.864,6.555,59.944
2024-11-15,62.871,96.590,57.548,29.446,1.230,28.762,9.989,55.076,6.388,71.922
2024-11-16,63.767,92.502,47.646,20.057,1.144,25.998,14.872,54.343,1.473,69.163
2024-11-17,64.158,103.274,39.546,22.131,0.780,29.168,15.815,35.197,3.479,70.970
2024-11-18,58.111,90.713,32.877,15.098,1.254,33.508,21.228,30.214,7.886,62.845
2024-11-19,59.537,96.728,35.486,30.677,0.801,14.763,16.393,83.905,7.917,65.884
2024-11-20,63.560,109.600,35.258,18.317,1.250,32.759,16.191,43.068,5.018,71.712
2024-11-21,62.026,101.647,45.242,18.459,1.612,32.164,21.232,55.565,5.820,70.555
2024-11-22,43.991,98.103,42.056,18.266,1.116,30.435,14.061,88.316,7.635,59.838
2024-11-23,60.320,93.165,29.411,16.776,0.849,28.955,12.839,79.606,3.874,63.992
2024-11-24,55.765,93.340,36.513,16.353,1.162,12.037,18.107,36.476,1.527,63.187
2024-11-25,64.401,91.659,47.020,17.381,0.950,26.921,14.990,60.511,5.517,69.102
2024-11-26,87.309,95.255,42.813,13.171,1.378,42.526,15.247,73.805,7.701,80.794
2024-11-27,66.800,108.726,44.549,16.073,1.156,30.090,21.340,71.904,5.729,74.928
2024-11-28,61.789,99.462,43.063,29.745,1.713,27.849,22.394,75.651,6.525,69.346
2024-11-29,72.114,88.699,53.011,23.678,1.549,30.118,22.280,57.447,3.671,73.269
2024-11-30,69.048,120.400,41.888,24.630,1.154,32.483,23.389,40.555,1.223,79.022
2024-12-01,68.999,106.444,36.912,25.886,1.415,34.612,23.936,57.892,1.767,73.815
2024-12-02,70.948,89.706,32.674,29.171,1.082,28.398,13.979,68.873,7.870,68.921
2024-12-03,83.005,99.893,41.997,11.143,1.210,32.974,21.869,66.516,4.199,79.870
2024-12-04,57.970,105.962,20.474,13.851,1.092,41.737,19.083,34.231,0.590,64.868
2024-12-05,71.273,122.444,38.526,15.981,1.430,37.044,18.586,33.897,7.665,80.075
2024-12-06,60.544,94.867,38.353,17.651,1.630,46.382,22.666,87.915,4.233,66.403
2024-12-07,72.874,116.262,29.084,18.497,1.440,25.403,15.952,39.108,6.772,77.133
2024-12-08,61.559,121.055,32.574,17.765,1.477,41.733,16.049,47.668,4.613,73.611
2024-12-09,66.051,101.335,46.477,21.097,1.477,24.465,23.364,76.058,1.263,72.721
2024-12-10,67.514,105.412,41.846,20.176,1.365,32.475,23.088,54.581,5.117,73.749
2024-12-11,78.168,98.392,40.814,16.386,0.858,35.127,22.198,40.888,7.981,76.765
2024-12-12,78.200,107.293,42.451,9.122,1.710,26.425,19.311,58.034,0.761,79.778
2024-12-13,61.380,109.537,40.741,15.036,1.741,30.616,24.347,64.137,6.813,71.699
2024-12-14,72.281,117.078,49.943,17.254,1.130,36.373,24.321,57.166,2.266,81.252
2024-12-15,66.663,121.964,40.987,18.765,1.089,25.028,22.702,85.137,3.454,78.118
2024-12-16,62.772,104.165,28.334,14.352,1.384,41.686,19.081,47.082,3.295,68.302
2024-12-17,71.606,92.559,53.041,17.546,1.365,20.308,21.505,69.680,7.241,74.179
2024-12-18,71.379,112.609,42.963,14.345,1.139,43.578,25.462,36.738,4.284,78.065
2024-12-19,93.767,116.347,35.286,19.371,0.825,37.009,27.099,53.537,3.854,88.845
2024-12-20,78.325,116.499,29.973,14.635,1.292,29.372,22.307,74.460,6.635,80.107
2024-12-21,64.350,111.332,43.167,15.755,1.365,27.181,22.708,43.489,0.867,74.208
2024-12-22,71.363,116.443,39.063,13.457,1.418,26.451,23.142,65.386,1.148,78.427
2024-12-23,84.565,130.947,52.593,19.232,1.305,29.049,24.623,39.206,0.663,92.085
2024-12-24,93.614,120.209,37.233,15.668,1.119,29.661,22.226,36.162,5.660,90.316
2024-12-25,64.733,113.258,33.301,24.534,1.498,38.787,15.458,61.394,4.442,73.004
2024-12-26,62.897,112.590,47.166,22.029,1.220,43.781,27.890,70.501,7.070,74.659
2024-12-27,93.419,116.495,47.402,19.651,1.061,31.396,29.868,36.802,4.239,91.138
2024-12-28,82.084,135.163,41.349,16.013,1.146,24.081,22.819,85.067,2.164,89.861
2024-12-29,72.537,117.565,45.411,21.903,0.676,26.180,21.628,43.546,6.539,80.620
2024-12-30,84.277,119.802,39.699,23.454,1.145,28.718,24.589,37.199,2.707,86.019
2024-12-31,59.430,115.779,41.871,20.713,1.407,22.789,24.610,42.162,7.518,72.823
2025-01-01,80.543,131.592,49.320,28.019,1.302,21.747,28.159,40.174,2.378,89.613
2025-01-02,83.655,140.803,45.003,22.298,1.656,44.680,25.508,35.440,1.758,93.069
2025-01-03,88.943,126.313,38.646,24.568,1.121,32.118,23.138,77.870,4.200,90.094
2025-01-04,73.953,123.236,50.819,20.668,1.346,24.168,21.733,59.732,0.879,84.111
2025-01-05,83.264,123.377,21.081,23.378,1.438,35.716,28.457,53.311,0.773,82.861
2025-01-06,75.690,99.765,56.417,16.016,1.903,21.752,27.830,87.038,4.220,79.058
2025-01-07,85.649,131.659,26.352,17.708,1.243,22.328,29.384,52.261,2.113,87.593
2025-01-08,76.956,126.146,34.983,21.747,0.887,24.379,23.468,40.018,0.570,83.318
2025-01-09,81.364,129.684,39.673,21.710,1.454,41.582,32.058,46.443,2.720,87.522
2025-01-10,77.172,118.881,38.828,22.538,1.760,28.230,21.482,44.338,4.080,82.016
2025-01-11,90.856,122.743,48.051,25.502,1.103,12.908,29.011,59.924,3.457,91.861
2025-01-12,93.021,123.068,31.537,12.875,1.452,38.470,21.322,47.490,1.516,89.738
2025-01-13,84.781,137.983,42.086,15.128,1.569,27.855,24.848,60.964,4.848,92.203
2025-01-14,87.466,124.566,35.374,21.148,1.505,17.054,32.070,70.158,5.827,88.178
2025-01-15,76.072,149.764,42.361,16.378,1.238,27.783,30.048,76.638,5.567,91.437
2025-01-16,85.761,133.827,39.482,36.889,0.990,33.647,26.081,72.609,3.453,90.925
2025-01-17,88.253,117.340,40.743,22.579,1.176,32.828,26.328,42.335,1.532,87.477
2025-01-18,110.114,129.387,35.601,19.608,1.338,42.589,28.351,36.954,4.246,100.993
2025-01-19,80.742,124.728,35.919,17.423,1.472,24.031,29.755,62.547,7.178,84.973
2025-01-20,101.839,109.869,42.298,17.599,1.300,30.327,32.130,41.935,4.015,92.340
2025-01-21,98.585,148.373,47.550,20.151,1.086,25.103,27.168,35.096,1.968,103.315
2025-01-22,93.337,139.972,35.214,20.560,1.367,19.205,23.862,61.626,1.198,95.703
2025-01-23,105.639,138.830,33.050,17.717,1.458,36.199,29.328,49.608,7.579,101.078
2025-01-24,95.021,135.706,44.908,18.634,1.314,33.243,27.643,75.369,6.073,97.204
2025-01-25,95.629,120.782,39.740,26.721,0.949,31.986,25.270,48.851,2.847,91.997
2025-01-26,92.558,130.311,46.644,26.923,1.146,32.988,30.221,88.723,2.715,94.701
2025-01-27,103.235,144.106,32.754,21.260,1.484,25.202,28.843,75.511,7.214,101.400
2025-01-28,102.678,125.712,25.764,13.294,0.785,22.960,30.555,33.462,1.832,94.206
2025-01-29,89.357,111.438,35.736,22.693,0.572,30.264,27.104,60.532,4.513,85.257
2025-01-30,84.259,135.011,33.869,27.771,1.652,38.128,31.398,63.757,5.851,89.407
2025-01-31,93.636,136.386,39.370,26.849,1.353,41.257,26.135,71.718,3.473,95.608
2025-02-01,89.302,139.675,34.905,23.672,1.382,35.568,27.751,59.868,0.799,93.535
2025-02-02,95.632,146.115,45.928,27.112,0.877,30.204,29.651,59.007,2.208,100.836
2025-02-03,106.473,145.711,37.695,20.267,1.421,31.888,35.750,52.076,7.264,104.489
2025-02-04,93.343,142.422,41.204,23.141,1.283,30.081,33.021,46.288,4.423,97.639
2025-02-05,97.081,152.283,41.261,16.596,0.725,22.818,34.040,86.772,6.616,102.478
2025-02-06,98.306,125.626,41.560,21.461,1.627,30.173,35.198,49.056,4.668,95.153
2025-02-07,105.042,146.343,39.807,26.648,1.248,20.656,41.893,33.805,7.577,104.385
2025-02-08,80.686,148.037,44.085,17.053,1.081,29.131,31.345,40.037,7.319,93.571
2025-02-09,94.209,129.845,33.635,15.693,1.087,41.453,35.616,81.437,4.122,92.785
2025-02-10,101.149,127.673,51.195,20.487,0.595,35.760,34.524,65.198,2.887,99.116
2025-02-11,109.450,135.698,38.108,18.867,1.378,23.538,34.604,76.727,5.013,103.056
2025-02-12,96.298,136.990,29.508,23.246,1.279,29.493,37.067,78.527,5.562,95.148
2025-02-13,85.599,151.581,41.505,17.734,1.142,24.159,30.613,79.394,4.238,96.575
2025-02-14,105.941,138.336,33.191,28.592,1.584,29.562,30.499,63.037,6.667,101.110
2025-02-15,96.267,136.344,45.323,13.552,0.785,37.288,33.076,40.627,1.875,98.101
2025-02-16,92.192,139.211,57.677,26.269,1.021,34.571,31.688,38.894,3.008,99.395
2025-02-17,97.068,156.926,33.707,16.176,0.945,47.389,33.310,64.439,5.648,102.353
2025-02-18,100.933,146.274,42.659,11.020,1.116,38.347,37.158,51.991,2.350,102.881
2025-02-19,97.911,144.748,25.956,21.189,1.220,31.428,31.149,63.483,3.799,97.571
2025-02-20,85.438,145.829,43.631,18.727,1.329,34.740,31.780,59.909,7.728,95.194
2025-02-21,110.585,160.231,32.914,14.452,1.096,28.583,33.326,66.132,5.194,109.945
2025-02-22,113.927,140.191,35.001,11.593,0.937,22.107,32.225,31.927,7.618,106.021
2025-02-23,109.253,161.203,31.190,19.958,1.706,39.140,27.272,31.970,5.918,109.225
2025-02-24,95.245,150.509,45.857,24.879,1.923,37.063,31.375,73.296,5.935,101.946
2025-02-25,103.032,147.147,48.058,22.925,1.243,28.313,35.277,41.588,4.939,105.272
2025-02-26,104.883,174.100,40.187,20.284,0.973,31.918,37.624,69.132,1.567,112.709
2025-02-27,110.009,138.865,33.085,22.394,1.643,38.687,29.942,62.795,4.398,103.281
2025-02-28,110.841,146.207,52.716,19.864,0.766,35.924,30.020,88.908,2.395,109.826
2025-03-01,99.890,137.732,33.997,12.851,1.100,19.758,33.678,80.124,7.990,98.064
2025-03-02,106.680,159.886,22.704,12.896,0.991,31.705,27.448,54.788,2.502,105.846
2025-03-03,109.935,167.548,43.667,18.984,0.852,28.827,32.424,66.985,2.230,113.965
2025-03-04,118.169,167.642,31.162,19.197,1.116,37.791,28.633,37.037,5.179,115.609
2025-03-05,112.395,163.459,47.909,24.255,0.941,37.217,38.027,53.183,4.332,114.817
2025-03-06,113.301,149.511,36.951,23.787,1.204,39.230,31.688,74.033,0.660,108.894
2025-03-07,107.881,148.093,44.830,23.026,1.208,22.175,39.029,67.360,1.471,107.334
2025-03-08,118.708,135.283,51.212,18.599,1.014,24.511,37.482,59.068,6.583,110.181
2025-03-09,110.907,172.593,30.329,13.097,1.089,37.799,32.271,40.592,4.128,113.297
2025-03-10,100.938,157.154,35.473,22.060,1.131,25.858,31.060,78.189,1.595,104.709
2025-03-11,119.242,147.765,39.395,22.626,1.443,19.350,33.758,46.390,3.989,111.829
2025-03-12,113.779,166.176,52.300,8.057,1.155,33.728,34.085,79.229,2.399,117.202
2025-03-13,104.824,143.368,34.733,15.828,1.447,26.169,35.494,66.697,2.177,102.369
2025-03-14,104.696,157.353,35.244,16.545,1.376,42.529,32.181,52.364,7.683,106.603
2025-03-15,111.060,151.742,43.825,20.592,1.371,32.073,36.802,32.436,3.215,109.817
2025-03-16,112.539,160.026,35.382,15.983,1.616,31.122,35.407,43.945,0.848,111.354
2025-03-17,110.551,153.165,41.220,19.809,0.864,27.415,33.636,83.344,7.777,109.469
2025-03-18,111.592,139.443,27.588,18.947,1.058,41.136,32.565,79.078,6.461,103.147
2025-03-19,122.823,154.849,57.715,19.204,1.729,32.510,34.186,64.491,2.408,119.409
2025-03-20,117.908,164.713,29.218,16.418,1.123,27.141,32.328,57.979,3.567,114.212
2025-03-21,110.964,154.054,37.426,16.805,0.355,24.441,34.988,68.829,6.967,109.183
2025-03-22,117.065,162.208,39.740,14.599,1.139,29.486,35.101,57.975,3.181,115.143
2025-03-23,101.360,144.102,55.302,21.900,1.240,23.156,35.659,68.658,4.756,104.971
2025-03-24,112.881,154.385,29.401,22.856,0.415,37.202,40.198,48.444,4.511,108.636
2025-03-25,124.241,148.483,55.870,16.147,1.600,17.342,34.525,80.310,3.510,117.839
2025-03-26,108.082,162.267,46.057,27.603,0.986,29.023,37.956,72.115,5.296,111.933
2025-03-27,103.096,155.172,43.337,18.427,1.299,34.271,35.648,49.799,4.050,106.767
2025-03-28,104.703,161.807,32.123,27.651,1.132,32.395,34.259,79.840,0.659,107.318
2025-03-29,101.236,165.822,44.569,16.789,0.813,24.979,34.627,59.241,6.608,109.279
2025-03-30,103.699,161.890,34.212,9.867,0.879,34.622,34.816,40.478,1.349,107.259
2025-03-31,107.029,157.723,50.133,22.011,0.919,23.798,35.837,34.663,3.981,110.858
2025-04-01,98.755,145.018,32.232,21.243,1.526,29.843,32.122,71.976,4.849,99.329
2025-04-02,110.122,154.969,39.095,20.172,1.156,34.563,30.603,81.907,5.791,109.371
2025-04-03,117.205,149.653,35.558,16.789,1.043,33.240,36.958,78.447,3.581,110.610
2025-04-04,102.704,151.520,32.100,19.827,0.920,25.275,37.683,69.339,6.017,103.228
2025-04-05,122.092,151.182,45.931,17.444,1.559,38.382,37.216,38.483,1.485,115.587
2025-04-06,113.986,145.084,44.284,18.488,1.639,30.607,35.432,35.643,5.401,109.375
2025-04-07,118.098,135.255,49.672,24.208,1.555,35.201,37.253,50.702,6.698,109.560
2025-04-08,104.535,148.083,25.761,20.921,1.348,40.704,37.073,81.295,7.171,101.844
2025-04-09,116.570,156.623,48.513,23.050,1.287,37.823,37.274,87.704,4.847,114.974
2025-04-10,100.925,141.122,60.044,18.841,0.835,37.841,32.308,44.482,2.847,104.808
2025-04-11,116.700,154.665,36.387,18.290,1.126,31.349,31.569,75.726,1.725,112.027
2025-04-12,110.863,173.405,55.161,14.233,0.995,35.558,33.664,64.432,3.092,118.485
2025-04-13,113.814,164.517,37.895,18.150,0.652,31.495,34.744,31.908,4.550,113.841
2025-04-14,99.876,170.596,29.021,3.394,1.517,21.535,34.034,62.575,1.972,106.921
2025-04-15,102.003,157.935,37.555,17.049,0.991,32.119,29.091,78.356,7.644,105.893
2025-04-16,113.816,165.553,48.386,19.591,1.559,31.795,39.844,46.567,7.229,116.251
2025-04-17,101.317,146.482,33.295,22.818,1.465,34.086,33.813,83.842,0.747,101.262
2025-04-18,112.467,147.112,35.197,18.657,1.367,29.104,35.105,44.176,4.715,107.407
2025-04-19,97.673,125.987,44.748,21.738,1.384,24.670,38.270,34.588,6.420,95.583
2025-04-20,115.236,165.054,40.024,9.101,1.015,34.596,27.449,39.596,2.340,115.139
2025-04-21,98.423,168.400,44.677,19.716,1.757,20.807,32.893,80.220,4.429,108.667
2025-04-22,112.525,147.259,41.903,11.602,1.213,40.212,33.207,55.038,3.545,108.821
2025-04-23,112.927,150.036,43.837,13.958,1.291,28.380,33.298,77.817,1.974,110.242
2025-04-24,102.155,144.812,36.542,19.064,1.005,31.719,33.722,61.874,5.111,101.829
2025-04-25,112.184,155.942,41.854,26.381,0.921,33.910,38.517,58.834,7.953,111.245
2025-04-26,109.402,163.120,32.581,21.856,1.343,34.135,36.126,78.415,3.240,110.153
2025-04-27,102.790,134.190,50.307,20.091,1.265,20.137,36.908,55.409,4.643,101.713
2025-04-28,98.807,155.449,34.926,19.902,0.963,35.769,34.100,78.122,2.959,103.023
2025-04-29,90.941,148.315,49.031,16.432,0.768,32.122,29.682,36.040,7.077,99.771
2025-04-30,109.198,151.934,38.131,17.280,0.819,25.553,27.561,68.179,6.985,107.805
2025-05-01,93.633,155.100,41.616,22.137,1.559,24.752,29.129,72.155,1.841,101.669
2025-05-02,106.657,148.328,36.040,13.073,1.016,27.662,34.711,83.946,7.250,105.035
2025-05-03,103.522,148.865,31.872,22.965,1.098,20.909,33.639,43.459,1.636,102.795
2025-05-04,110.791,147.445,26.042,18.057,1.635,42.056,32.822,66.253,1.216,104.837
2025-05-05,102.661,158.961,31.557,24.128,0.863,40.403,32.254,55.995,5.397,105.330
2025-05-06,102.155,153.110,37.409,24.805,0.982,33.162,39.299,52.966,3.394,104.492
2025-05-07,110.351,150.785,41.695,11.635,0.969,28.436,30.697,36.403,4.481,108.750
2025-05-08,106.875,135.517,48.083,17.092,1.685,28.620,35.848,38.054,5.394,103.709
2025-05-09,106.415,144.081,36.434,15.722,1.798,35.306,32.968,80.219,0.896,103.718
2025-05-10,107.324,156.484,32.944,10.936,1.425,42.305,32.674,74.985,2.697,107.196
2025-05-11,90.962,147.498,28.458,14.837,1.435,26.007,36.279,52.940,3.957,95.422
2025-05-12,108.971,153.331,43.841,32.206,1.026,22.177,37.026,79.709,2.499,109.253
2025-05-13,107.480,164.008,51.066,23.048,1.784,40.833,31.808,34.846,0.867,113.156
2025-05-14,94.103,156.329,50.131,29.586,1.280,17.490,34.810,67.486,1.150,103.976
2025-05-15,99.934,146.466,45.679,24.145,1.456,22.940,33.387,82.091,6.513,103.043
2025-05-16,101.216,140.009,45.108,16.291,1.168,28.272,32.199,80.332,7.335,101.632
2025-05-17,100.092,119.160,53.581,18.091,1.120,19.077,32.669,52.367,1.642,96.510
2025-05-18,103.469,142.581,42.657,22.942,1.699,37.785,29.869,74.714,2.369,103.040
2025-05-19,111.874,140.567,45.169,22.188,1.362,35.998,30.889,55.648,5.392,107.141
2025-05-20,108.696,147.286,37.434,17.113,1.635,25.976,29.939,80.408,7.657,106.021
2025-05-21,89.157,141.391,29.104,12.450,1.277,38.957,34.256,61.846,2.747,92.817
2025-05-22,104.238,139.268,34.529,36.439,0.945,40.145,31.135,75.891,6.914,100.805
2025-05-23,109.494,124.213,39.927,19.294,1.025,29.208,27.394,34.714,4.295,99.996
2025-05-24,101.553,132.135,40.486,18.371,1.231,26.845,28.983,65.402,7.674,98.514
2025-05-25,106.777,145.823,55.410,20.567,1.012,45.817,21.418,63.017,1.522,108.217
2025-05-26,113.732,157.732,40.650,18.786,0.868,35.048,29.394,66.599,7.803,112.315
2025-05-27,105.403,139.107,49.431,20.614,1.560,31.794,30.851,71.738,3.807,104.320
2025-05-28,98.782,142.864,36.519,26.435,1.037,39.545,30.187,85.087,7.647,99.554
2025-05-29,104.718,148.608,37.507,19.377,1.241,32.114,36.393,77.141,3.940,104.443
2025-05-30,97.081,130.467,29.368,14.186,1.289,26.461,32.032,43.178,4.476,93.554
2025-05-31,95.673,141.730,34.061,19.192,1.024,30.561,31.752,79.554,6.536,97.168
2025-06-01,92.226,130.139,44.216,17.678,1.635,37.271,25.083,37.325,5.920,93.998
2025-06-02,107.095,145.668,40.060,27.119,0.865,16.055,28.769,67.332,5.147,105.260
2025-06-03,87.587,138.005,47.544,25.856,1.278,27.984,28.252,82.965,3.627,94.704
2025-06-04,105.936,138.941,41.450,20.538,1.274,39.681,27.201,36.067,6.443,102.940
2025-06-05,97.214,127.592,37.180,13.606,1.184,26.417,27.006,80.982,7.612,94.321
2025-06-06,81.556,141.945,57.186,13.871,0.811,40.823,23.826,77.917,0.574,94.799
2025-06-07,95.222,155.175,39.249,20.076,1.461,39.903,25.266,60.227,4.909,102.013
2025-06-08,75.007,123.697,49.304,21.682,1.423,29.541,31.558,48.534,6.995,84.474
2025-06-09,96.335,129.822,36.790,18.127,0.997,26.020,28.348,54.326,5.398,94.472
2025-06-10,97.933,134.976,45.677,17.599,1.412,27.988,27.098,88.119,6.506,98.595
2025-06-11,85.630,139.960,47.424,17.036,1.312,48.652,28.440,42.102,7.213,94.288
2025-06-12,90.871,125.934,41.668,19.883,0.816,43.121,31.796,64.776,6.132,91.549
2025-06-13,105.026,102.628,21.164,8.086,0.944,30.878,28.144,34.994,5.878,87.535
2025-06-14,84.855,143.977,40.146,14.493,1.541,25.743,29.588,43.074,7.736,93.650
2025-06-15,79.936,137.413,49.844,16.865,1.293,30.819,25.262,75.799,6.978,91.161
2025-06-16,99.763,111.799,44.220,26.038,1.031,31.707,25.781,48.156,6.615,92.265
2025-06-17,103.111,122.570,43.567,15.931,0.942,21.296,28.532,89.146,1.148,97.040
2025-06-18,86.939,143.743,26.222,20.902,1.045,30.560,32.981,60.049,2.293,91.837
2025-06-19,94.497,141.951,34.236,21.133,1.067,39.257,31.425,60.992,4.676,96.681
2025-06-20,96.632,136.270,43.291,26.490,0.946,17.405,28.715,32.179,5.822,97.855
2025-06-21,79.453,124.531,43.283,26.313,0.677,35.786,27.252,87.392,2.774,85.742
2025-06-22,81.002,126.528,49.717,19.712,1.542,39.624,30.831,40.454,1.200,88.403
2025-06-23,94.221,123.794,38.841,17.623,1.491,26.076,28.842,62.300,2.833,92.017
2025-06-24,97.343,135.789,43.247,16.681,0.818,41.859,19.406,53.740,6.283,98.057
2025-06-25,87.853,115.150,40.131,18.795,1.241,25.168,22.955,54.935,7.081,86.497
2025-06-26,75.798,115.251,32.104,17.830,0.929,33.088,26.960,68.598,7.347,78.895
2025-06-27,98.218,132.811,21.954,22.768,1.122,27.853,20.413,69.725,3.342,93.343
2025-06-28,77.559,121.664,43.448,22.102,1.097,27.851,22.909,39.257,3.294,83.968
2025-06-29,78.610,135.290,41.392,22.959,1.072,25.679,23.331,59.975,3.550,88.170
2025-06-30,83.513,114.189,35.055,26.296,1.801,34.890,24.490,77.429,3.319,83.024
2025-07-01,92.691,119.753,27.047,29.314,1.068,35.942,24.224,56.597,5.496,87.681
2025-07-02,86.574,110.475,45.038,20.623,0.958,29.549,24.047,39.948,3.187,85.437
2025-07-03,82.544,119.170,37.873,25.497,0.971,20.480,27.218,48.793,0.653,84.598
2025-07-04,82.416,103.709,44.455,18.242,1.513,32.822,23.774,42.743,3.793,81.211
2025-07-05,78.542,113.016,54.912,25.925,0.704,32.954,23.244,37.549,2.181,84.158
2025-07-06,82.144,102.929,22.869,25.308,0.971,28.483,20.179,52.655,0.716,76.524
2025-07-07,56.927,123.630,34.403,25.042,1.634,43.071,27.128,62.456,4.031,72.433
2025-07-08,74.277,123.258,38.325,20.470,1.273,19.052,21.869,34.365,2.045,81.781
2025-07-09,78.068,98.191,51.639,16.658,1.258,14.479,20.451,66.229,3.896,78.819
2025-07-10,66.418,128.236,26.909,13.027,1.840,24.884,24.181,89.581,2.583,77.061
2025-07-11,78.206,139.276,55.487,19.800,1.274,34.973,21.071,87.847,5.028,91.983
2025-07-12,72.971,114.168,41.087,27.665,0.988,22.609,21.624,79.750,7.932,78.953
2025-07-13,88.144,106.705,39.232,18.451,1.115,23.133,23.809,45.980,4.604,83.930
2025-07-14,86.179,140.770,38.416,23.926,0.859,36.657,21.885,31.344,5.352,93.003
2025-07-15,69.364,98.750,36.510,24.220,1.577,33.238,29.632,80.013,7.395,71.609
2025-07-16,71.383,111.555,48.385,18.582,1.372,32.639,22.305,33.343,3.305,78.835
2025-07-17,71.498,112.568,31.452,26.582,1.537,35.470,24.217,42.338,1.749,75.810
2025-07-18,67.980,123.643,42.763,5.457,1.564,27.024,16.373,62.667,2.621,79.636
2025-07-19,72.659,113.212,36.927,13.886,1.076,27.347,19.451,40.703,3.521,77.678
2025-07-20,64.541,104.055,33.903,15.422,0.917,35.668,18.608,80.027,5.338,70.267
2025-07-21,61.073,98.959,60.688,15.901,1.184,20.586,18.843,76.630,0.534,72.362
2025-07-22,74.613,104.485,43.352,21.681,0.938,15.001,22.790,75.346,6.900,77.323
2025-07-23,74.185,97.271,44.906,21.450,1.249,26.967,24.490,78.968,1.071,75.255
2025-07-24,62.234,107.258,49.102,21.970,1.540,36.516,22.257,43.182,7.255,73.115
2025-07-25,75.355,100.582,28.629,22.980,1.150,31.789,20.384,73.734,7.621,73.578
2025-07-26,62.667,90.732,54.018,15.249,1.245,36.001,19.014,51.317,7.926,69.357
2025-07-27,69.275,117.676,19.928,13.909,1.172,15.886,24.091,70.011,6.571,73.926
2025-07-28,73.347,99.605,33.850,21.982,1.441,32.208,26.809,37.321,1.564,73.325
2025-07-29,66.054,91.362,36.328,16.849,1.000,34.577,20.846,72.335,5.796,67.701
2025-07-30,69.503,101.827,44.654,12.148,0.541,20.544,23.106,88.326,2.025,74.230
2025-07-31,61.280,103.664,41.750,24.857,1.341,36.034,21.167,32.616,7.228,70.089
2025-08-01,63.391,84.992,38.665,26.976,1.496,29.219,22.254,35.630,2.875,64.926
2025-08-02,62.871,105.254,39.904,27.786,1.334,51.499,16.346,37.418,2.951,70.993
